target_z,target_speed,cloud_width,cloud_depth,cloud_area,cloud_ratio,cloud_std_x,cloud_std_y,cloud_count,cloud_density,label
0.1256631463766098,0.0,0.044161081314086914,0.13648580014705658,0.006027360518512381,0.32120467180502754,0.011501944649524708,0.04265037664260212,10,623.9330542574064,2
0.1256631463766098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.1256631463766098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.2246955931186676,0.0,0.19413411617279053,0.348645344376564,0.06768395578830244,0.5552315204394952,0.05820210355635668,0.12823812321885045,9,115.85403843910855,2
0.2246955931186676,0.0,0.19413411617279053,0.348645344376564,0.06768395578830244,0.5552315204394952,0.05820210355635668,0.12823812321885045,9,115.85403843910855,2
0.2246955931186676,0.0,0.19413411617279053,0.348645344376564,0.06768395578830244,0.5552315204394952,0.05820210355635668,0.12823812321885045,9,115.85403843910855,2
0.2246955931186676,0.0,0.19413411617279053,0.348645344376564,0.06768395578830244,0.5552315204394952,0.05820210355635668,0.12823812321885045,9,115.85403843910855,2
0.3686622381210327,0.0,1.877321183681488,0.6384086161851883,1.1984980190092385,2.936027348023365,0.5090302665501841,0.18786863000586196,58,47.993458894992706,2
0.3686622381210327,0.0,1.877321183681488,0.6384086161851883,1.1984980190092385,2.936027348023365,0.5090302665501841,0.18786863000586196,58,47.993458894992706,2
0.2145906537771225,0.0,0.2107996940612793,0.5204392522573471,0.10970843515332973,0.4042651049929836,0.06179066889598791,0.1513296811092219,13,108.59719269865003,2
0.2145906537771225,0.0,0.2107996940612793,0.5204392522573471,0.10970843515332973,0.4042651049929836,0.06179066889598791,0.1513296811092219,13,108.59719269865003,2
0.15978918969631195,0.0,0.5209887623786926,1.0610499903559685,0.5527951212974798,0.4905501314529199,0.13564412200019174,0.24606588552868255,23,40.86744737050192,2
0.15978918969631195,0.0,0.5209887623786926,1.0610499903559685,0.5527951212974798,0.4905501314529199,0.13564412200019174,0.24606588552868255,23,40.86744737050192,2
0.30511412024497986,0.0,0.3799929618835449,0.554303914308548,0.21063158618174782,0.6842972867509923,0.10283896165632202,0.15261959311711554,16,72.51908159160772,2
0.30511412024497986,0.0,0.3799929618835449,0.554303914308548,0.21063158618174782,0.6842972867509923,0.10283896165632202,0.15261959311711554,16,72.51908159160772,2
0.30511412024497986,0.0,0.14926153421401978,0.5959329456090927,0.08894986575029318,0.2500474053441928,0.043655547553852196,0.2158536175457439,19,192.01643029964097,2
0.09621430188417435,0.0,0.14926153421401978,0.5959329456090927,0.08894986575029318,0.2500474053441928,0.043655547553852196,0.2158536175457439,19,192.01643029964097,2
0.09621430188417435,0.0,0.14926153421401978,0.5959329456090927,0.08894986575029318,0.2500474053441928,0.043655547553852196,0.2158536175457439,19,192.01643029964097,2
0.1439129263162613,0.0,0.501852810382843,0.5807057693600655,0.2914288223588799,0.8627262042371203,0.18090301455021643,0.13733902253809435,26,86.25585236518792,2
0.1439129263162613,0.0,0.501852810382843,0.5807057693600655,0.2914288223588799,0.8627262042371203,0.18090301455021643,0.13733902253809435,26,86.25585236518792,2
