target_z,target_speed,cloud_width,cloud_depth,cloud_area,cloud_ratio,cloud_std_x,cloud_std_y,cloud_count,cloud_density,label
0.45796889066696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.45796889066696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.45796889066696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.45796889066696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.45796889066696167,0.0,0.5581264495849609,0.6640347763895988,0.37061537214727025,0.8392440055766233,0.16533816378326008,0.16501743604957164,28,73.5650792085351,2
0.45796889066696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.4281476140022278,0.0,0.3056180477142334,0.4623163491487503,0.14129222005321296,0.6596314770150988,0.10743315836189392,0.10968883010607555,13,85.92642764728814,2
0.4281476140022278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.4281476140022278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.4281476140022278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.4281476140022278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.4281476140022278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.4281476140022278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.17456495761871338,0.0,0.43030470609664917,0.35845234990119934,0.15424373307388883,1.1971119571618454,0.1339990949223103,0.10098430893397113,13,79.15066076920968,2
0.17456495761871338,0.0,0.43030470609664917,0.35845234990119934,0.15424373307388883,1.1971119571618454,0.1339990949223103,0.10098430893397113,13,79.15066076920968,2
0.3540806472301483,0.0,0.4213130474090576,0.6851664036512375,0.28866954550460733,0.614010020262084,0.12592393659534357,0.18161018861973838,28,93.74909635561777,2
0.3540806472301483,0.0,0.4213130474090576,0.6851664036512375,0.28866954550460733,0.614010020262084,0.12592393659534357,0.18161018861973838,28,93.74909635561777,2
0.3540806472301483,0.0,0.4213130474090576,0.6851664036512375,0.28866954550460733,0.614010020262084,0.12592393659534357,0.18161018861973838,28,93.74909635561777,2
0.3540806472301483,0.0,0.4213130474090576,0.6851664036512375,0.28866954550460733,0.614010020262084,0.12592393659534357,0.18161018861973838,28,93.74909635561777,2
0.3540806472301483,0.0,0.4213130474090576,0.6851664036512375,0.28866954550460733,0.614010020262084,0.12592393659534357,0.18161018861973838,28,93.74909635561777,2
0.30178359150886536,-1.0,1.4630515575408936,0.7504759430885315,1.097984997432647,1.9469040506178004,0.3054574261790102,0.1654002801836601,50,45.126964819791645,2
0.30178359150886536,-1.0,1.4630515575408936,0.7504759430885315,1.097984997432647,1.9469040506178004,0.3054574261790102,0.1654002801836601,50,45.126964819791645,2
0.23438440263271332,0.0,0.43593835830688477,0.4842953085899353,0.21112290176242254,0.8982950187042583,0.1233130142914145,0.12317202426270925,30,135.67115735588712,2
0.23438440263271332,0.0,0.43593835830688477,0.4842953085899353,0.21112290176242254,0.8982950187042583,0.1233130142914145,0.12317202426270925,30,135.67115735588712,2
0.19397197663784027,0.0,0.20597600936889648,0.7897044643759727,0.16266017415296474,0.26049683370822196,0.06350834196407708,0.24582273472402785,13,75.29240639177692,2
0.19397197663784027,0.0,0.20597600936889648,0.7897044643759727,0.16266017415296474,0.26049683370822196,0.06350834196407708,0.24582273472402785,13,75.29240639177692,2
0.19397197663784027,0.0,0.20597600936889648,0.7897044643759727,0.16266017415296474,0.26049683370822196,0.06350834196407708,0.24582273472402785,13,75.29240639177692,2
0.22968624532222748,0.0,0.40889543294906616,0.7407888248562813,0.3029051672634391,0.5512288932477354,0.10199436062495086,0.2577090295931136,18,57.52541627043684,2
0.22968624532222748,0.0,0.40889543294906616,0.7407888248562813,0.3029051672634391,0.5512288932477354,0.10199436062495086,0.2577090295931136,18,57.52541627043684,2
-0.016971176490187645,0.0,0.5848979949951172,0.25748611986637115,0.1506031152489129,2.2627829892664653,0.20283780059038345,0.06714564617200948,9,56.03876354484923,2
-0.016971176490187645,0.0,0.5848979949951172,0.25748611986637115,0.1506031152489129,2.2627829892664653,0.20283780059038345,0.06714564617200948,9,56.03876354484923,2
-0.016971176490187645,0.0,0.5848979949951172,0.25748611986637115,0.1506031152489129,2.2627829892664653,0.20283780059038345,0.06714564617200948,9,56.03876354484923,2
-0.01837461069226265,0.0,0.44884824752807617,0.5369191542267799,0.24099522143894703,0.8344158113745981,0.14948220533903264,0.17642246301378944,13,51.79381474066097,2
-0.01837461069226265,0.0,0.44884824752807617,0.5369191542267799,0.24099522143894703,0.8344158113745981,0.14948220533903264,0.17642246301378944,13,51.79381474066097,2
-0.09002973884344101,0.0,0.36947470903396606,0.5907551050186157,0.2182690705370831,0.6243709701876471,0.1164535052366796,0.1680544565087336,9,39.4271548871003,2
-0.09002973884344101,0.0,0.36947470903396606,0.5907551050186157,0.2182690705370831,0.6243709701876471,0.1164535052366796,0.1680544565087336,9,39.4271548871003,2
-0.09002973884344101,0.0,0.36947470903396606,0.5907551050186157,0.2182690705370831,0.6243709701876471,0.1164535052366796,0.1680544565087336,9,39.4271548871003,2
0.04808512702584267,0.0,0.2845116853713989,0.5385223031044006,0.15321588806632036,0.5273399889760336,0.10715282258034094,0.20093585792936397,11,67.3953996165515,2
0.04808512702584267,0.0,0.2845116853713989,0.5385223031044006,0.15321588806632036,0.5273399889760336,0.10715282258034094,0.20093585792936397,11,67.3953996165515,2
